,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2,2021-11-21 15:26:41.717,0 days 02:25:41.707000,,43.567222222222235,0 days 00:00:00,8694,155,5,0,True,1,interpolation,-0.10022308965049714,-1.857330279378494e-05,OnTrack,-549,-859,259
3,2021-11-21 15:26:41.760,0 days 02:25:41.750000,,43.567222222222235,0 days 00:00:00.043000,8856,154,5,0,True,1,pos,1.7139277978770582,0.00031762441237509807,OnTrack,-558,-843,260
4,2021-11-21 15:26:41.847,0 days 02:25:41.837000,,43.567222222222235,0 days 00:00:00.130000,9180,152,5,0,False,1,car,5.366666666666666,0.0009945485151267128,OnTrack,-575,-810,260
5,2021-11-21 15:26:41.980,0 days 02:25:41.970000,,43.567222222222235,0 days 00:00:00.263000,9383,151,5,18,False,1,pos,10.905982887643779,0.0020210923764416387,OnTrack,-602,-761,260
6,2021-11-21 15:26:42.087,0 days 02:25:42.077000,55,43.567222222222235,0 days 00:00:00.370000,9587,150,4,37,False,1,car,15.366666666666664,0.002847744506046053,OnTrack,-623,-721,259
7,2021-11-21 15:26:42.200,0 days 02:25:42.190000,55,44.90055555555557,0 days 00:00:00.483000,9578,151,4,43,False,1,pos,20.116566425455026,0.0037279940250715864,OnTrack,-645,-680,260
8,2021-11-21 15:26:42.327,0 days 02:25:42.317000,55,46.2338888888889,0 days 00:00:00.610000,9570,152,4,50,False,1,car,25.499999999999996,0.004725649776844318,OnTrack,-669,-632,260
9,2021-11-21 15:26:42.420,0 days 02:25:42.410000,55,47.63388888888889,0 days 00:00:00.703000,9727,153,4,54,False,1,pos,29.470278717374732,0.005461420237031443,OnTrack,-687,-598,260
10,2021-11-21 15:26:42.567,0 days 02:25:42.557000,55,49.03388888888889,0 days 00:00:00.850000,9884,155,4,59,False,1,car,35.833333333333336,0.006640618967460972,OnTrack,-716,-542,259
11,2021-11-21 15:26:42.640,0 days 02:25:42.630000,55,50.400555555555556,0 days 00:00:00.923000,10022,158,4,61,False,1,pos,39.0578020662413,0.007238176220327953,OnTrack,-732,-515,259
12,2021-11-21 15:26:42.807,0 days 02:25:42.797000,55,51.76722222222222,0 days 00:00:01.090000,10161,161,4,63,False,1,car,46.56666666666667,0.008629715997714397,OnTrack,-766,-450,258
13,2021-11-21 15:26:42.860,0 days 02:25:42.850000,55,53.20055555555556,0 days 00:00:01.143000,10161,163,4,63,False,1,pos,48.97349456595956,0.009075748379094636,OnTrack,-777,-429,259
