,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2,2021-11-21 14:34:15.164,0 days 01:33:15.154000,,181.8163888888889,0 days 00:00:00,10931,303,8,100,False,0,interpolation,0.01593494639315629,2.9482548347622463e-06,OnTrack,-571,-819,259
3,2021-11-21 14:34:15.181,0 days 01:33:15.171000,,181.8163888888889,0 days 00:00:00.017000,10941,303,8,100,False,0,pos,1.4509603101839093,0.00026845404082344364,OnTrack,-578,-807,260
4,2021-11-21 14:34:15.319,0 days 01:33:15.309000,,181.8163888888889,0 days 00:00:00.155000,10961,304,8,100,False,0,car,13.112499999999997,0.0024260509302637162,OnTrack,-631,-704,260
5,2021-11-21 14:34:15.401,0 days 01:33:15.391000,,181.8163888888889,0 days 00:00:00.237000,10973,304,8,100,False,0,pos,20.05230695792703,0.0037100414069942784,OnTrack,-664,-643,260
6,2021-11-21 14:34:15.559,0 days 01:33:15.549000,18,181.8163888888889,0 days 00:00:00.395000,10986,305,8,100,False,0,car,33.445833333333326,0.0061880873267323964,OnTrack,-726,-524,259
7,2021-11-21 14:34:15.621,0 days 01:33:15.611000,18,182.67194444444448,0 days 00:00:00.457000,11003,305,8,100,False,0,pos,38.70907806524954,0.007161883305994241,OnTrack,-751,-478,259
8,2021-11-21 14:34:15.839,0 days 01:33:15.829000,18,183.52750000000003,0 days 00:00:00.675000,11021,306,8,100,False,0,car,57.24583333333332,0.01059152009243508,OnTrack,-837,-314,259
9,2021-11-21 14:34:15.841,0 days 01:33:15.831000,18,184.01638888888894,0 days 00:00:00.677000,11026,306,8,100,False,0,pos,57.416062275848745,0.010623015542146983,OnTrack,-838,-313,259
10,2021-11-21 14:34:16.061,0 days 01:33:16.051000,18,184.50527777777782,0 days 00:00:00.897000,11031,306,8,100,False,0,pos,76.17271474800768,0.01409333730982778,OnTrack,-925,-147,258
11,2021-11-21 14:34:16.079,0 days 01:33:16.069000,18,184.99416666666673,0 days 00:00:00.915000,11036,307,8,100,False,0,car,77.71249999999999,0.014378225580028147,OnTrack,-932,-133,257
12,2021-11-21 14:34:16.281,0 days 01:33:16.271000,18,185.69416666666672,0 days 00:00:01.117000,11049,308,8,100,False,0,pos,95.04793392840122,0.017585596074481763,OnTrack,-1013,18,258
13,2021-11-21 14:34:16.319,0 days 01:33:16.309000,18,186.3941666666667,0 days 00:00:01.155000,11062,309,8,100,False,0,car,98.31249999999999,0.018189600158745597,OnTrack,-1028,46,257
14,2021-11-21 14:34:16.501,0 days 01:33:16.491000,18,187.0608333333334,0 days 00:00:01.337000,11070,309,8,100,False,0,pos,113.9409719698882,0.021081151652446093,OnTrack,-1101,185,257
15,2021-11-21 14:34:16.559,0 days 01:33:16.549000,18,187.72750000000008,0 days 00:00:01.395000,11079,309,8,100,False,0,car,118.91249999999998,0.022000974737463045,OnTrack,-1124,229,256
16,2021-11-21 14:34:16.721,0 days 01:33:16.711000,18,188.0608333333334,0 days 00:00:01.557000,11081,308,8,100,False,0,pos,132.76912401027096,0.02456470214035589,OnTrack,-1190,352,256
17,2021-11-21 14:34:16.799,0 days 01:33:16.789000,18,188.3941666666667,0 days 00:00:01.635000,11084,308,8,100,False,0,car,139.44583333333333,0.025800014770618305,OnTrack,-1221,411,255
18,2021-11-21 14:34:16.941,0 days 01:33:16.931000,18,187.79416666666668,0 days 00:00:01.777000,11083,308,8,100,False,0,pos,151.6303051288162,0.028054363608307778,OnTrack,-1278,519,256
19,2021-11-21 14:34:17.039,0 days 01:33:17.029000,18,187.19416666666666,0 days 00:00:01.875000,11083,309,8,100,False,0,car,160.04583333333335,0.02961138934933576,OnTrack,-1317,592,255
20,2021-11-21 14:34:17.161,0 days 01:33:17.151000,18,185.8275,0 days 00:00:01.997000,11088,309,8,100,False,0,pos,170.5162598604219,0.031548608645145186,OnTrack,-1366,685,255
21,2021-11-21 14:34:17.279,0 days 01:33:17.269000,18,184.46083333333334,0 days 00:00:02.115000,11094,309,8,100,False,0,car,180.64583333333334,0.03342276392805321,OnTrack,-1414,775,254
22,2021-11-21 14:34:17.381,0 days 01:33:17.371000,18,181.99416666666667,0 days 00:00:02.217000,11102,309,8,100,False,0,pos,189.41052986107667,0.0350443921579568,OnTrack,-1457,854,254
23,2021-11-21 14:34:17.519,0 days 01:33:17.509000,18,179.52750000000003,0 days 00:00:02.355000,11110,309,8,100,False,0,car,201.24583333333334,0.03723413850677066,OnTrack,-1514,957,254
24,2021-11-21 14:34:17.601,0 days 01:33:17.591000,18,176.5941666666667,0 days 00:00:02.437000,11093,308,8,100,False,0,pos,208.2412135669039,0.038528411050008204,OnTrack,-1551,1019,254
25,2021-11-21 14:34:17.759,0 days 01:33:17.749000,18,173.66083333333336,0 days 00:00:02.595000,11077,307,8,100,False,0,car,221.71250000000003,0.04102084399436373,OnTrack,-1625,1140,253
26,2021-11-21 14:34:17.820,0 days 01:33:17.810000,18,169.99416666666673,0 days 00:00:02.656000,11087,308,8,100,False,0,pos,226.94910457882483,0.041989711060894226,OnTrack,-1655,1187,253
27,2021-11-21 14:34:17.999,0 days 01:33:17.989000,18,166.32750000000007,0 days 00:00:02.835000,11098,310,8,100,False,0,car,242.3791666666667,0.04484455311864337,OnTrack,-1737,1317,252
28,2021-11-21 14:34:18.040,0 days 01:33:18.030000,18,162.3608333333334,0 days 00:00:02.876000,11098,309,8,100,False,0,pos,245.90510781815618,0.04549691634538322,OnTrack,-1756,1347,253
29,2021-11-21 14:34:18.239,0 days 01:33:18.229000,18,158.39416666666676,0 days 00:00:03.075000,11098,309,8,100,False,0,car,262.9791666666667,0.04865592769736082,OnTrack,-1847,1491,253
30,2021-11-21 14:34:18.260,0 days 01:33:18.250000,18,154.24486111111122,0 days 00:00:03.096000,11099,309,8,100,False,0,pos,264.7810160205708,0.04898930259163989,OnTrack,-1857,1507,253
31,2021-11-21 14:34:18.478,0 days 01:33:18.468000,18,150.09555555555568,0 days 00:00:03.314000,11101,309,8,100,False,0,car,283.49333333333334,0.05245142154866694,OnTrack,-1957,1664,252
32,2021-11-21 14:34:18.480,0 days 01:33:18.470000,18,146.9400000000001,0 days 00:00:03.316000,11090,309,8,100,False,0,pos,283.6649800253436,0.05248317930781494,OnTrack,-1958,1666,253
33,2021-11-21 14:34:18.700,0 days 01:33:18.690000,18,143.78444444444455,0 days 00:00:03.536000,11079,309,8,100,False,0,pos,302.54733762664785,0.055976758810138395,OnTrack,-2059,1826,253
34,2021-11-21 14:34:18.718,0 days 01:33:18.708000,18,140.62888888888898,0 days 00:00:03.554000,11069,309,8,100,False,0,car,304.09333333333336,0.0562627961273844,OnTrack,-2067,1839,252
35,2021-11-21 14:34:18.920,0 days 01:33:18.910000,18,135.66222222222234,0 days 00:00:03.756000,11035,309,8,100,False,0,pos,321.44240098884165,0.05947268910926078,OnTrack,-2159,1985,253
36,2021-11-21 14:34:18.958,0 days 01:33:18.948000,18,130.6955555555557,0 days 00:00:03.794000,11001,309,8,100,False,0,car,324.6933333333333,0.06007417070610185,OnTrack,-2176,2012,253
37,2021-11-21 14:34:19.140,0 days 01:33:19.130000,18,125.56222222222237,0 days 00:00:03.976000,10984,307,8,100,False,0,pos,340.1804617259371,0.06293957106789326,OnTrack,-2258,2145,254
38,2021-11-21 14:34:19.198,0 days 01:33:19.188000,18,120.42888888888905,0 days 00:00:04.034000,10968,306,8,100,False,0,car,345.0933333333333,0.06384854164813271,OnTrack,-2283,2186,254
39,2021-11-21 14:34:19.360,0 days 01:33:19.350000,18,115.36222222222239,0 days 00:00:04.196000,10541,303,8,52,False,0,pos,358.7384532629968,0.06637313695024293,OnTrack,-2351,2302,254
40,2021-11-21 14:34:19.438,0 days 01:33:19.428000,18,110.29555555555572,0 days 00:00:04.274000,10114,300,8,5,True,0,car,365.0933333333333,0.06754890531679043,OnTrack,-2381,2356,254
41,2021-11-21 14:34:19.580,0 days 01:33:19.570000,18,106.02888888888907,0 days 00:00:04.416000,10011,286,8,2,True,0,pos,376.11465972907786,0.069588051105552,OnTrack,-2432,2455,255
42,2021-11-21 14:34:19.678,0 days 01:33:19.668000,18,101.76222222222242,0 days 00:00:04.514000,9909,272,8,0,True,0,car,383.22666666666663,0.07090390170970676,OnTrack,-2463,2520,255
43,2021-11-21 14:34:19.800,0 days 01:33:19.790000,18,98.62888888888907,0 days 00:00:04.636000,9578,254,8,0,True,0,pos,391.4461504644383,0.07242465567072653,OnTrack,-2500,2599,255
44,2021-11-21 14:34:19.918,0 days 01:33:19.908000,18,95.49555555555571,0 days 00:00:04.754000,9248,236,8,0,True,0,car,398.96,0.07381485446238417,OnTrack,-2530,2670,254
45,2021-11-21 14:34:20.020,0 days 01:33:20.010000,18,92.7955555555557,0 days 00:00:04.856000,9769,227,8,0,True,0,pos,405.2881506252891,0.07498567739556486,OnTrack,-2555,2729,254
46,2021-11-21 14:34:20.158,0 days 01:33:20.148000,18,90.09555555555568,0 days 00:00:04.994000,10291,218,7,0,True,0,car,413.49333333333334,0.07650378539494211,OnTrack,-2584,2805,253
47,2021-11-21 14:34:20.240,0 days 01:33:20.230000,18,88.02888888888904,0 days 00:00:05.076000,10095,207,7,0,True,0,pos,418.0981655838317,0.07735576309294248,OnTrack,-2599,2850,253
48,2021-11-21 14:34:20.398,0 days 01:33:20.388000,18,85.96222222222241,0 days 00:00:05.234000,9899,196,6,0,True,0,car,426.55999999999995,0.07892135632513182,OnTrack,-2622,2931,252
49,2021-11-21 14:34:20.460,0 days 01:33:20.450000,18,84.0955555555557,0 days 00:00:05.296000,10330,191,6,0,True,0,pos,429.82101156439785,0.07952470276093034,OnTrack,-2630,2963,252
50,2021-11-21 14:34:20.638,0 days 01:33:20.628000,18,82.228888888889,0 days 00:00:05.474000,10761,186,5,1,True,0,car,438.96,0.08121558179969961,OnTrack,-2645,3050,251
51,2021-11-21 14:34:20.680,0 days 01:33:20.670000,18,81.00055555555565,0 days 00:00:05.516000,10652,180,5,1,True,0,pos,441.04698814078074,0.08160171255435283,OnTrack,-2648,3071,251
52,2021-11-21 14:34:20.839,0 days 01:33:20.829000,18,79.7722222222223,0 days 00:00:05.675000,10543,175,4,2,True,0,car,448.73083333333335,0.08302336363365843,OnTrack,-2651,3147,251
53,2021-11-21 14:34:20.881,0 days 01:33:20.871000,18,78.63888888888897,0 days 00:00:05.717000,10302,171,4,1,True,0,pos,450.71959547094303,0.08339132079163908,OnTrack,-2651,3167,251
54,2021-11-21 14:34:21.079,0 days 01:33:21.069000,18,77.50555555555565,0 days 00:00:05.915000,10061,167,4,1,True,0,car,459.8641666666667,0.08508323274254456,OnTrack,-2643,3257,250
55,2021-11-21 14:34:21.101,0 days 01:33:21.091000,18,76.87222222222229,0 days 00:00:05.937000,9861,162,4,1,True,0,pos,460.85335724739673,0.08526625098686016,OnTrack,-2642,3267,250
56,2021-11-21 14:34:21.319,0 days 01:33:21.309000,18,76.23888888888894,0 days 00:00:06.155000,9661,158,4,1,True,0,car,470.39750000000004,0.08703209094137097,OnTrack,-2619,3359,250
57,2021-11-21 14:34:21.321,0 days 01:33:21.311000,18,76.06111111111117,0 days 00:00:06.157000,9485,156,4,2,True,0,pos,470.48355250293423,0.08704801221914371,OnTrack,-2619,3360,251
58,2021-11-21 14:34:21.541,0 days 01:33:21.531000,18,75.8833333333334,0 days 00:00:06.377000,9309,154,4,4,True,0,pos,479.78855352339554,0.08876960660479062,OnTrack,-2586,3447,250
59,2021-11-21 14:34:21.559,0 days 01:33:21.549000,18,75.70555555555563,0 days 00:00:06.395000,9134,152,4,6,False,0,car,480.53083333333336,0.08890694186682421,OnTrack,-2582,3453,250
60,2021-11-21 14:34:21.761,0 days 01:33:21.751000,18,76.05555555555563,0 days 00:00:06.597000,8982,148,4,3,False,0,pos,488.6516882868244,0.09040944769824108,OnTrack,-2542,3525,251
61,2021-11-21 14:34:21.839,0 days 01:33:21.829000,18,76.40555555555562,0 days 00:00:06.675000,8830,144,4,0,True,0,car,491.73083333333335,0.09097914552127254,OnTrack,-2524,3550,251
62,2021-11-21 14:34:21.981,0 days 01:33:21.971000,18,77.03888888888898,0 days 00:00:06.817000,8686,142,4,0,True,0,pos,497.2943604598033,0.0920084992036916,OnTrack,-2490,3594,251
63,2021-11-21 14:34:22.079,0 days 01:33:22.069000,18,77.67222222222233,0 days 00:00:06.915000,8542,140,4,0,False,0,car,501.06416666666667,0.09270598189997946,OnTrack,-2464,3621,250
64,2021-11-21 14:34:22.201,0 days 01:33:22.191000,18,78.90555555555565,0 days 00:00:07.037000,8501,137,4,8,False,0,pos,505.64479412430506,0.09355348127117452,OnTrack,-2431,3653,251
65,2021-11-21 14:34:22.319,0 days 01:33:22.309000,18,80.13888888888897,0 days 00:00:07.155000,8460,134,4,16,False,0,car,509.9975,0.09435881100531325,OnTrack,-2396,3679,251
66,2021-11-21 14:34:22.421,0 days 01:33:22.411000,18,81.70555555555566,0 days 00:00:07.257000,8543,133,4,25,False,0,pos,513.7297185914119,0.09504933930927072,OnTrack,-2365,3701,252
67,2021-11-21 14:34:22.559,0 days 01:33:22.549000,18,83.27222222222235,0 days 00:00:07.395000,8626,132,4,34,False,0,car,518.7975,0.09598697101952265,OnTrack,-2321,3726,251
68,2021-11-21 14:34:22.641,0 days 01:33:22.631000,18,85.07222222222231,0 days 00:00:07.477000,8698,134,4,46,False,0,pos,521.8625109807037,0.09655405378337428,OnTrack,-2294,3740,252
69,2021-11-21 14:34:22.799,0 days 01:33:22.789000,18,86.87222222222226,0 days 00:00:07.635000,8770,136,4,59,False,0,car,527.8641666666667,0.09766446921598082,OnTrack,-2239,3761,252
70,2021-11-21 14:34:22.861,0 days 01:33:22.851000,18,88.7722222222223,0 days 00:00:07.697000,8927,137,4,60,False,0,pos,530.243416193389,0.0981046736413485,OnTrack,-2217,3769,253
71,2021-11-21 14:34:23.039,0 days 01:33:23.029000,18,90.67222222222233,0 days 00:00:07.875000,9085,139,4,62,False,0,car,537.1308333333334,0.09937897104912556,OnTrack,-2150,3783,253
72,2021-11-21 14:34:23.081,0 days 01:33:23.071000,18,92.73888888888894,0 days 00:00:07.917000,9253,140,4,67,False,0,pos,538.7619989521108,0.09968076634878993,OnTrack,-2134,3786,253
