,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2,2021-10-10 13:22:30.539,0 days 02:21:30.526000,,101.10944444444442,0 days 00:00:00,11306,241,6,100,False,1,interpolation,-0.07738410707394094,-1.4696076821139615e-05,OnTrack,477,-1425,1656
3,2021-10-10 13:22:30.544,0 days 02:21:30.531000,,101.10944444444442,0 days 00:00:00.005000,11352,241,6,100,False,1,pos,0.2581102375421298,4.901791882947355e-05,OnTrack,481,-1425,1656
4,2021-10-10 13:22:30.647,0 days 02:21:30.634000,,101.10944444444442,0 days 00:00:00.108000,11444,241,6,100,False,1,car,7.23,0.001373055003598018,OnTrack,549,-1409,1655
5,2021-10-10 13:22:30.764,0 days 02:21:30.751000,,101.10944444444442,0 days 00:00:00.225000,11484,245,6,100,False,1,pos,15.289256697324454,0.002903594800768444,OnTrack,628,-1392,1654
6,2021-10-10 13:22:30.887,0 days 02:21:30.874000,44,101.10944444444442,0 days 00:00:00.348000,11524,250,6,100,False,1,car,23.89666666666667,0.0045382348182545825,OnTrack,711,-1372,1654
7,2021-10-10 13:22:30.984,0 days 02:21:30.971000,44,94.18722222222222,0 days 00:00:00.445000,11661,253,6,100,False,1,pos,30.762821084140896,0.005842191620244849,OnTrack,777,-1357,1655
8,2021-10-10 13:22:31.167,0 days 02:21:31.154000,44,87.26500000000001,0 days 00:00:00.628000,11798,256,6,100,False,1,car,43.80777777777778,0.008319569636830958,OnTrack,902,-1328,1655
9,2021-10-10 13:22:31.204,0 days 02:21:31.191000,44,81.36500000000001,0 days 00:00:00.665000,11175,256,6,100,False,1,pos,46.43687504017649,0.008818863571973753,OnTrack,928,-1323,1655
10,2021-10-10 13:22:31.407,0 days 02:21:31.394000,44,75.46500000000002,0 days 00:00:00.868000,10553,256,7,100,False,1,car,60.87444444444445,0.011560713767039281,OnTrack,1069,-1289,1655
11,2021-10-10 13:22:31.424,0 days 02:21:31.411000,44,71.43740740740742,0 days 00:00:00.885000,10583,257,7,100,False,1,pos,62.095119740425844,0.011792533175464696,OnTrack,1081,-1287,1655
12,2021-10-10 13:22:31.644,0 days 02:21:31.631000,44,67.40981481481484,0 days 00:00:01.105000,10613,259,7,100,False,1,pos,78.05610161154434,0.014823695833898516,OnTrack,1222,-1255,1655
13,2021-10-10 13:22:31.646,0 days 02:21:31.633000,44,63.38222222222224,0 days 00:00:01.107000,10643,261,7,100,False,1,car,78.20194444444444,0.014851392961346977,OnTrack,1223,-1254,1655
14,2021-10-10 13:22:31.864,0 days 02:21:31.851000,44,56.18777777777781,0 days 00:00:01.325000,10664,262,7,100,False,1,pos,94.15827139386671,0.01788167159992929,OnTrack,1393,-1215,1656
15,2021-10-10 13:22:31.926,0 days 02:21:31.913000,44,48.99333333333338,0 days 00:00:01.387000,10686,264,7,100,False,1,car,98.73527777777777,0.018750894493003864,OnTrack,1438,-1204,1655
16,2021-10-10 13:22:32.065,0 days 02:21:32.052000,44,42.69333333333339,0 days 00:00:01.526000,10799,266,7,100,False,1,pos,109.0738895018674,0.020714308401443476,OnTrack,1538,-1181,1655
17,2021-10-10 13:22:32.166,0 days 02:21:32.153000,44,36.3933333333334,0 days 00:00:01.627000,10913,268,7,100,False,1,car,116.60194444444443,0.0221439672543157,OnTrack,1612,-1164,1655
18,2021-10-10 13:22:32.285,0 days 02:21:32.272000,44,30.093333333333376,0 days 00:00:01.746000,10964,268,7,100,False,1,pos,125.44564301961661,0.023823481027338222,OnTrack,1698,-1145,1656
