,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2,2021-10-10 13:06:17.325,0 days 02:05:17.312000,,,0 days 00:00:00,11128,242,6,100,False,1,interpolation,0.04857326388852479,9.179049622795512e-06,OnTrack,497,-1420,1656
3,2021-10-10 13:06:17.344,0 days 02:05:17.331000,,,0 days 00:00:00.019000,11165,243,6,100,False,1,pos,1.3430554320224704,0.0002538016075055623,OnTrack,510,-1418,1656
4,2021-10-10 13:06:17.444,0 days 02:05:17.431000,,,0 days 00:00:00.119000,11239,245,6,100,False,1,car,8.199444444444447,0.0015494760164282903,OnTrack,576,-1403,1655
5,2021-10-10 13:06:17.564,0 days 02:05:17.551000,,,0 days 00:00:00.239000,11355,248,6,100,False,1,pos,16.52296863515606,0.0031223997910880246,OnTrack,657,-1385,1654
6,2021-10-10 13:06:17.684,0 days 02:05:17.671000,,,0 days 00:00:00.359000,11472,251,6,100,False,1,car,24.93277777777778,0.004711629117235939,OnTrack,738,-1366,1653
7,2021-10-10 13:06:17.784,0 days 02:05:17.771000,,,0 days 00:00:00.459000,11580,253,6,100,False,1,pos,31.992895148876368,0.0060458027449502025,OnTrack,807,-1351,1654
8,2021-10-10 13:06:17.964,0 days 02:05:17.951000,,,0 days 00:00:00.639000,11689,255,6,100,False,1,car,44.76611111111111,0.008459599425962135,OnTrack,930,-1322,1654
9,2021-10-10 13:06:18.004,0 days 02:05:17.991000,,,0 days 00:00:00.679000,11712,255,6,100,False,1,pos,47.60211883895851,0.008995529144917937,OnTrack,958,-1316,1655
10,2021-10-10 13:06:18.204,0 days 02:05:18.191000,,,0 days 00:00:00.879000,11736,256,6,100,False,1,car,61.83277777777778,0.011684743624395434,OnTrack,1097,-1283,1655
11,2021-10-10 13:06:18.224,0 days 02:05:18.211000,,,0 days 00:00:00.899000,11336,258,6,100,False,1,pos,63.27226291649766,0.011956767871106765,OnTrack,1111,-1280,1655
12,2021-10-10 13:06:18.425,0 days 02:05:18.412000,,,0 days 00:00:01.100000,10936,260,6,100,False,1,pos,77.90680943770346,0.014722306316979957,OnTrack,1252,-1248,1655
13,2021-10-10 13:06:18.444,0 days 02:05:18.431000,,,0 days 00:00:01.119000,10537,262,7,100,False,1,car,79.29944444444445,0.014985477139979515,OnTrack,1265,-1244,1654
14,2021-10-10 13:06:18.645,0 days 02:05:18.632000,,,0 days 00:00:01.320000,10593,263,7,100,False,1,pos,94.09135983821204,0.017780754099897045,OnTrack,1408,-1211,1655
15,2021-10-10 13:06:18.684,0 days 02:05:18.671000,,,0 days 00:00:01.359000,10649,265,7,100,False,1,car,96.96611111111112,0.018324005314138987,OnTrack,1436,-1204,1655
16,2021-10-10 13:06:18.865,0 days 02:05:18.852000,,,0 days 00:00:01.540000,10693,265,7,100,False,1,pos,110.31987796266316,0.020847510608387854,OnTrack,1567,-1175,1656
17,2021-10-10 13:06:18.924,0 days 02:05:18.911000,,,0 days 00:00:01.599000,10737,266,7,100,False,1,car,114.69944444444447,0.021675131707823588,OnTrack,1605,-1166,1656
18,2021-10-10 13:06:19.085,0 days 02:05:19.072000,,,0 days 00:00:01.760000,10781,268,7,100,False,1,pos,126.74763701153356,0.023951918330442024,OnTrack,1711,-1142,1656
19,2021-10-10 13:06:19.164,0 days 02:05:19.151000,,,0 days 00:00:01.839000,10825,270,7,100,False,1,car,132.69944444444445,0.025076650979608706,OnTrack,1771,-1127,1656
20,2021-10-10 13:06:19.305,0 days 02:05:19.292000,,,0 days 00:00:01.980000,10883,271,7,100,False,1,pos,143.37460314580574,0.02709397087138898,OnTrack,1887,-1101,1656
21,2021-10-10 13:06:19.404,0 days 02:05:19.391000,,,0 days 00:00:02.079000,10941,273,7,100,False,1,car,150.89944444444444,0.028515964909969212,OnTrack,1961,-1084,1655
22,2021-10-10 13:06:19.525,0 days 02:05:19.512000,,,0 days 00:00:02.200000,10995,274,7,100,False,1,pos,160.1205287102164,0.03025850356756798,OnTrack,2049,-1064,1655
23,2021-10-10 13:06:19.644,0 days 02:05:19.631000,,,0 days 00:00:02.319000,11050,275,7,100,False,1,car,169.23277777777776,0.03198047527937998,OnTrack,2136,-1043,1654
24,2021-10-10 13:06:19.745,0 days 02:05:19.732000,,,0 days 00:00:02.420000,11059,276,7,100,False,1,pos,177.01417563369435,0.03345095165539819,OnTrack,2213,-1025,1655
25,2021-10-10 13:06:19.884,0 days 02:05:19.871000,,,0 days 00:00:02.559000,11069,278,7,100,False,1,car,187.76611111111112,0.035482780307366145,OnTrack,2319,-1000,1655
26,2021-10-10 13:06:19.965,0 days 02:05:19.952000,,,0 days 00:00:02.640000,11131,278,7,100,False,1,pos,194.03495049290217,0.03666742352785991,OnTrack,2379,-987,1655
27,2021-10-10 13:06:20.164,0 days 02:05:20.151000,,,0 days 00:00:02.839000,11193,279,7,100,False,1,car,209.4661111111111,0.03958350076279598,OnTrack,2514,-955,1654
28,2021-10-10 13:06:20.185,0 days 02:05:20.172000,,,0 days 00:00:02.860000,11229,280,7,100,False,1,pos,211.09978932089703,0.03989222231360054,OnTrack,2530,-952,1655
29,2021-10-10 13:06:20.404,0 days 02:05:20.391000,,,0 days 00:00:03.079000,11266,281,7,100,False,1,car,228.19944444444445,0.043123600449357535,OnTrack,2710,-908,1655
30,2021-10-10 13:06:20.405,0 days 02:05:20.392000,,,0 days 00:00:03.080000,11281,281,7,100,False,1,pos,228.2777686048992,0.0431384016238705,OnTrack,2711,-908,1655
31,2021-10-10 13:06:20.625,0 days 02:05:20.612000,,,0 days 00:00:03.300000,11296,282,7,100,False,1,pos,245.56695026946906,0.04640559521417208,OnTrack,2878,-866,1655
32,2021-10-10 13:06:20.644,0 days 02:05:20.631000,,,0 days 00:00:03.319000,11312,283,7,100,False,1,car,247.06611111111113,0.04668889657496935,OnTrack,2892,-862,1655
33,2021-10-10 13:06:20.845,0 days 02:05:20.832000,,,0 days 00:00:03.520000,11339,284,7,100,False,1,pos,262.976701620162,0.049695573255081456,OnTrack,3046,-827,1656
34,2021-10-10 13:06:20.884,0 days 02:05:20.871000,,,0 days 00:00:03.559000,11367,285,7,100,False,1,car,266.0661111111111,0.05027938913963142,OnTrack,3076,-820,1656
35,2021-10-10 13:06:21.065,0 days 02:05:21.052000,,,0 days 00:00:03.740000,11373,285,7,100,False,1,pos,280.3954611882696,0.05298725360849865,OnTrack,3216,-792,1656
36,2021-10-10 13:06:21.124,0 days 02:05:21.111000,,,0 days 00:00:03.799000,11380,285,7,100,False,1,car,285.0661111111111,0.05386988170429349,OnTrack,3261,-783,1655
37,2021-10-10 13:06:21.285,0 days 02:05:21.272000,,,0 days 00:00:03.960000,11389,285,7,100,False,1,pos,297.8141484503327,0.05627892029800452,OnTrack,3388,-762,1655
38,2021-10-10 13:06:21.364,0 days 02:05:21.351000,,,0 days 00:00:04.039000,11398,285,7,100,False,1,car,304.0661111111111,0.05746037426895556,OnTrack,3449,-751,1654
39,2021-10-10 13:06:21.505,0 days 02:05:21.492000,,,0 days 00:00:04.180000,11357,285,7,94,False,1,pos,315.21527058711905,0.05956726764794705,OnTrack,3560,-734,1655
40,2021-10-10 13:06:21.604,0 days 02:05:21.591000,,,0 days 00:00:04.279000,11316,285,7,89,True,1,car,323.06611111111107,0.06105086683361762,OnTrack,3637,-722,1655
41,2021-10-10 13:06:21.725,0 days 02:05:21.712000,,,0 days 00:00:04.400000,11081,283,7,44,True,1,pos,332.71240879180743,0.06287375947041013,OnTrack,3732,-708,1655
42,2021-10-10 13:06:21.844,0 days 02:05:21.831000,,,0 days 00:00:04.519000,10847,281,7,0,True,1,car,341.7994444444444,0.06459096652017918,OnTrack,3826,-693,1654
43,2021-10-10 13:06:21.945,0 days 02:05:21.932000,,,0 days 00:00:04.620000,10361,261,7,0,True,1,pos,348.85315352547735,0.06592392915221804,OnTrack,3900,-681,1653
44,2021-10-10 13:06:22.083,0 days 02:05:22.070000,,,0 days 00:00:04.758000,9875,241,7,0,True,1,car,357.7991666666666,0.06761448671362903,OnTrack,3984,-666,1651
45,2021-10-10 13:06:22.165,0 days 02:05:22.152000,,,0 days 00:00:04.840000,9934,231,7,0,True,1,pos,362.9374431067462,0.06858548373222292,OnTrack,4034,-658,1651
46,2021-10-10 13:06:22.284,0 days 02:05:22.271000,,,0 days 00:00:04.959000,9994,221,7,0,True,1,car,370.1383333333333,0.06994625966998655,OnTrack,4114,-644,1648
47,2021-10-10 13:06:22.385,0 days 02:05:22.372000,,,0 days 00:00:05.060000,10155,211,7,0,True,1,pos,375.9799839622547,0.07105017562517053,OnTrack,4182,-633,1647
48,2021-10-10 13:06:22.524,0 days 02:05:22.511000,,,0 days 00:00:05.199000,10317,202,7,0,True,1,car,383.605,0.07249110001406284,OnTrack,4262,-620,1644
49,2021-10-10 13:06:22.605,0 days 02:05:22.592000,,,0 days 00:00:05.280000,10716,191,7,0,True,1,pos,387.821449284776,0.07328789631965563,OnTrack,4306,-613,1643
