,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2,2021-10-10 13:01:32.347,0 days 02:00:32.334000,,112.85388888888887,0 days 00:00:00,11075,241,6,100,False,1,interpolation,0.36477463268209753,6.88544742819898e-05,OnTrack,469,-1427,1655
3,2021-10-10 13:01:32.363,0 days 02:00:32.350000,,112.85388888888887,0 days 00:00:00.016000,11112,243,6,100,False,1,car,1.4533333333333331,0.00027432966455857876,OnTrack,480,-1425,1656
4,2021-10-10 13:01:32.405,0 days 02:00:32.392000,,112.85388888888887,0 days 00:00:00.058000,11238,245,6,100,False,1,pos,4.316584959073277,0.0008147940164182425,OnTrack,508,-1419,1656
5,2021-10-10 13:01:32.603,0 days 02:00:32.590000,77,112.85388888888887,0 days 00:00:00.256000,11364,247,6,100,False,1,car,17.92,0.0033825602675846785,OnTrack,627,-1391,1654
6,2021-10-10 13:01:32.625,0 days 02:00:32.612000,77,108.05222222222218,0 days 00:00:00.278000,11444,248,6,100,False,1,pos,19.44065625965791,0.003669597736589855,OnTrack,642,-1388,1654
7,2021-10-10 13:01:32.804,0 days 02:00:32.791000,77,103.25055555555551,0 days 00:00:00.457000,11525,250,6,100,False,1,car,31.878333333333337,0.006017320520655891,OnTrack,773,-1357,1653
8,2021-10-10 13:01:32.845,0 days 02:00:32.832000,77,97.45055555555551,0 days 00:00:00.498000,11599,251,6,100,False,1,pos,34.743295123027636,0.006558107681256798,OnTrack,804,-1351,1654
9,2021-10-10 13:01:33.044,0 days 02:00:33.031000,77,91.65055555555551,0 days 00:00:00.697000,11673,253,6,100,False,1,car,48.745000000000005,0.009201054701083435,OnTrack,941,-1319,1654
10,2021-10-10 13:01:33.065,0 days 02:00:33.052000,77,85.71722222222219,0 days 00:00:00.718000,11353,255,6,100,False,1,pos,50.233836337292814,0.00948208587516061,OnTrack,956,-1316,1655
11,2021-10-10 13:01:33.284,0 days 02:00:33.271000,77,79.78388888888887,0 days 00:00:00.937000,11033,257,6,100,False,1,car,65.87833333333333,0.012435124599778606,OnTrack,1107,-1281,1655
12,2021-10-10 13:01:33.285,0 days 02:00:33.272000,77,75.76166666666666,0 days 00:00:00.938000,10853,258,6,100,False,1,pos,65.95013082696931,0.012448677018823542,OnTrack,1108,-1281,1655
13,2021-10-10 13:01:33.505,0 days 02:00:33.492000,77,71.73944444444443,0 days 00:00:01.158000,10673,259,6,100,False,1,pos,81.8295004608988,0.015446050054427365,OnTrack,1263,-1245,1655
14,2021-10-10 13:01:33.524,0 days 02:00:33.511000,77,67.71722222222222,0 days 00:00:01.177000,10493,260,7,100,False,1,car,83.21166666666666,0.0157069462871745,OnTrack,1276,-1241,1655
15,2021-10-10 13:01:33.725,0 days 02:00:33.712000,77,61.55055555555556,0 days 00:00:01.378000,10553,262,7,100,False,1,pos,97.94091249734257,0.018487223168777826,OnTrack,1420,-1209,1655
16,2021-10-10 13:01:33.764,0 days 02:00:33.751000,77,55.383888888888904,0 days 00:00:01.417000,10614,264,7,100,False,1,car,100.81166666666665,0.01902910369283802,OnTrack,1447,-1202,1655
17,2021-10-10 13:01:33.945,0 days 02:00:33.932000,77,49.18388888888891,0 days 00:00:01.598000,10662,265,7,100,False,1,pos,114.17026092939237,0.021550657832563505,OnTrack,1578,-1172,1655
18,2021-10-10 13:01:34.004,0 days 02:00:33.991000,77,42.98388888888891,0 days 00:00:01.657000,10711,266,7,100,False,1,car,118.54499999999999,0.022376428957635357,OnTrack,1620,-1162,1654
19,2021-10-10 13:01:34.165,0 days 02:00:34.152000,77,36.71013888888889,0 days 00:00:01.818000,10775,267,7,100,False,1,pos,130.54619782653282,0.024641762380149503,OnTrack,1737,-1136,1655
20,2021-10-10 13:01:34.243,0 days 02:00:34.230000,77,30.43638888888887,0 days 00:00:01.896000,10840,269,7,100,False,1,car,136.4036111111111,0.02574740152341051,OnTrack,1794,-1122,1655
21,2021-10-10 13:01:34.384,0 days 02:00:34.371000,77,24.003055555555548,0 days 00:00:02.037000,10859,271,7,100,False,1,pos,147.0730926854603,0.027761361593115888,OnTrack,1898,-1099,1656
22,2021-10-10 13:01:34.483,0 days 02:00:34.470000,77,17.569722222222225,0 days 00:00:02.136000,10879,273,7,100,False,1,car,154.6036111111111,0.029182814295176197,OnTrack,1971,-1081,1655
23,2021-10-10 13:01:34.604,0 days 02:00:34.591000,77,11.069722222222225,0 days 00:00:02.257000,10957,274,7,100,False,1,pos,163.8316820080856,0.030924695208265515,OnTrack,2061,-1061,1655
24,2021-10-10 13:01:34.723,0 days 02:00:34.710000,77,4.569722222222225,0 days 00:00:02.376000,11036,275,7,100,False,1,car,172.93694444444444,0.0326433949260757,OnTrack,2149,-1040,1654
25,2021-10-10 13:01:34.824,0 days 02:00:34.811000,77,4.569722222222225,0 days 00:00:02.477000,11068,276,7,100,False,1,pos,180.69098606471636,0.03410703963020125,OnTrack,2225,-1023,1654
26,2021-10-10 13:01:34.963,0 days 02:00:34.950000,,4.569722222222225,0 days 00:00:02.616000,11101,277,7,100,False,1,car,191.40361111111108,0.03612914341610902,OnTrack,2330,-997,1654
27,2021-10-10 13:01:35.044,0 days 02:00:35.031000,,4.569722222222225,0 days 00:00:02.697000,11148,278,7,100,False,1,pos,197.66966600295058,0.037311917317428264,OnTrack,2390,-984,1655
28,2021-10-10 13:01:35.203,0 days 02:00:35.190000,,4.569722222222225,0 days 00:00:02.856000,11195,279,7,100,False,1,car,210.0036111111111,0.03964005976527615,OnTrack,2496,-959,1655
29,2021-10-10 13:01:35.264,0 days 02:00:35.251000,,4.569722222222225,0 days 00:00:02.917000,11218,279,7,100,False,1,pos,214.73856771680323,0.04053382517170204,OnTrack,2541,-949,1656
30,2021-10-10 13:01:35.443,0 days 02:00:35.430000,,4.569722222222225,0 days 00:00:03.096000,11242,280,7,100,False,1,car,228.67027777777776,0.04316356004401019,OnTrack,2689,-913,1655
31,2021-10-10 13:01:35.484,0 days 02:00:35.471000,,4.569722222222225,0 days 00:00:03.137000,11242,281,7,100,False,1,pos,231.87985470555188,0.04376939639399039,OnTrack,2723,-905,1655
32,2021-10-10 13:01:35.683,0 days 02:00:35.670000,,4.569722222222225,0 days 00:00:03.336000,11242,283,7,100,False,1,car,247.53694444444443,0.046724812111444955,OnTrack,2873,-867,1654
33,2021-10-10 13:01:35.685,0 days 02:00:35.672000,,4.569722222222225,0 days 00:00:03.338000,11272,283,7,100,False,1,pos,247.69453371485685,0.046754558495635506,OnTrack,2875,-867,1655
34,2021-10-10 13:01:35.905,0 days 02:00:35.892000,,4.569722222222225,0 days 00:00:03.558000,11302,283,7,100,False,1,pos,265.0481976869276,0.05003021777292023,OnTrack,3027,-831,1655
35,2021-10-10 13:01:35.923,0 days 02:00:35.910000,,4.569722222222225,0 days 00:00:03.576000,11332,284,7,100,False,1,car,266.47027777777777,0.05029864810844662,OnTrack,3040,-827,1655
36,2021-10-10 13:01:36.125,0 days 02:00:36.112000,,4.569722222222225,0 days 00:00:03.778000,11355,284,7,100,False,1,pos,282.4565960974379,0.05331620866497808,OnTrack,3212,-793,1656
37,2021-10-10 13:01:36.163,0 days 02:00:36.150000,,4.569722222222225,0 days 00:00:03.816000,11378,285,7,100,False,1,car,285.47027777777777,0.0538850680350152,OnTrack,3242,-787,1655
38,2021-10-10 13:01:36.345,0 days 02:00:36.332000,,4.569722222222225,0 days 00:00:03.998000,11247,285,7,53,False,1,pos,299.9115329638295,0.05661098410680034,OnTrack,3384,-762,1655
39,2021-10-10 13:01:36.403,0 days 02:00:36.390000,,4.569722222222225,0 days 00:00:04.056000,11117,285,7,6,True,1,car,304.47027777777777,0.05747148796158377,OnTrack,3428,-754,1654
40,2021-10-10 13:01:36.565,0 days 02:00:36.552000,,4.569722222222225,0 days 00:00:04.218000,10884,280,7,3,True,1,pos,317.0034857269211,0.05983724305277511,OnTrack,3553,-735,1655
41,2021-10-10 13:01:36.643,0 days 02:00:36.630000,,4.569722222222225,0 days 00:00:04.296000,10651,275,7,0,True,1,car,322.80361111111114,0.060932068592483284,OnTrack,3610,-726,1655
42,2021-10-10 13:01:36.785,0 days 02:00:36.772000,,4.569722222222225,0 days 00:00:04.438000,10262,262,7,0,True,1,pos,332.8374967784177,0.06282605425028008,OnTrack,3712,-711,1655
43,2021-10-10 13:01:36.883,0 days 02:00:36.870000,,4.569722222222225,0 days 00:00:04.536000,9874,250,7,0,True,1,car,339.4702777777778,0.06407805098421011,OnTrack,3779,-700,1654
44,2021-10-10 13:01:37.005,0 days 02:00:36.992000,,4.569722222222225,0 days 00:00:04.658000,9967,240,7,0,True,1,pos,347.48287923524106,0.06559050117003634,OnTrack,3860,-688,1654
45,2021-10-10 13:01:37.123,0 days 02:00:37.110000,,4.569722222222225,0 days 00:00:04.776000,10060,231,6,1,True,1,car,354.87027777777786,0.06698493871416569,OnTrack,3933,-675,1652
46,2021-10-10 13:01:37.225,0 days 02:00:37.212000,,4.569722222222225,0 days 00:00:04.878000,10354,218,6,1,True,1,pos,360.88857140325,0.06812094546060433,OnTrack,3994,-665,1652
47,2021-10-10 13:01:37.363,0 days 02:00:37.350000,,4.569722222222225,0 days 00:00:05.016000,10648,206,6,1,True,1,car,368.60361111111115,0.06957722820494859,OnTrack,4072,-651,1650
48,2021-10-10 13:01:37.445,0 days 02:00:37.432000,,4.569722222222225,0 days 00:00:05.098000,10880,197,6,1,True,1,pos,373.03493578942397,0.0704136803695484,OnTrack,4117,-644,1650
49,2021-10-10 13:01:37.643,0 days 02:00:37.630000,,4.569722222222225,0 days 00:00:05.296000,11113,189,5,1,True,1,car,383.30361111111114,0.07235198467445164,OnTrack,4217,-626,1646
50,2021-10-10 13:01:37.665,0 days 02:00:37.652000,,4.569722222222225,0 days 00:00:05.318000,10689,182,5,1,True,1,pos,384.41168521725723,0.07256114357205148,OnTrack,4229,-625,1646
51,2021-10-10 13:01:37.883,0 days 02:00:37.870000,,4.569722222222225,0 days 00:00:05.536000,10266,175,4,1,True,1,car,394.9702777777778,0.07455417234866042,OnTrack,4335,-607,1642
52,2021-10-10 13:01:37.885,0 days 02:00:37.872000,,4.569722222222225,0 days 00:00:05.538000,9998,169,4,0,True,1,pos,395.0624245647727,0.07457156587882083,OnTrack,4336,-607,1642
53,2021-10-10 13:01:38.105,0 days 02:00:38.092000,,4.569722222222225,0 days 00:00:05.758000,9730,163,4,0,True,1,pos,404.6829309117336,0.07638752249284295,OnTrack,4426,-589,1638
54,2021-10-10 13:01:38.123,0 days 02:00:38.110000,,4.569722222222225,0 days 00:00:05.776000,9462,157,4,0,True,1,car,405.4369444444445,0.07652984929066488,OnTrack,4433,-587,1637
55,2021-10-10 13:01:38.325,0 days 02:00:38.312000,,4.569722222222225,0 days 00:00:05.978000,9233,151,4,0,True,1,pos,413.6515564773204,0.07808043077928256,OnTrack,4516,-562,1633
56,2021-10-10 13:01:38.363,0 days 02:00:38.350000,,4.569722222222225,0 days 00:00:06.016000,9004,146,4,1,True,1,car,415.1702777777778,0.07836710300743333,OnTrack,4529,-556,1632
57,2021-10-10 13:01:38.545,0 days 02:00:38.532000,,4.569722222222225,0 days 00:00:06.198000,8786,144,4,7,True,1,pos,422.37745299028126,0.07972752178619089,OnTrack,4588,-529,1628
58,2021-10-10 13:01:38.603,0 days 02:00:38.590000,,4.569722222222225,0 days 00:00:06.256000,8568,142,4,13,False,1,car,424.6369444444445,0.08015402100593416,OnTrack,4605,-518,1627
59,2021-10-10 13:01:38.765,0 days 02:00:38.752000,,4.569722222222225,0 days 00:00:06.418000,8613,139,4,6,False,1,pos,430.83372768136326,0.08132371926285582,OnTrack,4650,-486,1625
60,2021-10-10 13:01:38.843,0 days 02:00:38.830000,,4.569722222222225,0 days 00:00:06.496000,8658,137,4,0,True,1,car,433.77027777777784,0.08187801935660047,OnTrack,4669,-467,1624
61,2021-10-10 13:01:38.985,0 days 02:00:38.972000,,4.569722222222225,0 days 00:00:06.638000,8433,135,4,6,True,1,pos,439.05108063813265,0.08287481812537188,OnTrack,4703,-431,1623
62,2021-10-10 13:01:39.083,0 days 02:00:39.070000,,4.569722222222225,0 days 00:00:06.736000,8209,133,4,13,False,1,car,442.6369444444445,0.08355168198899914,OnTrack,4723,-403,1622
63,2021-10-10 13:01:39.205,0 days 02:00:39.192000,,4.569722222222225,0 days 00:00:06.858000,8153,131,4,6,False,1,pos,447.0265913092798,0.08438026709355936,OnTrack,4746,-366,1622
64,2021-10-10 13:01:39.284,0 days 02:00:39.271000,,4.569722222222225,0 days 00:00:06.937000,8097,129,4,0,False,1,car,449.8394444444445,0.08491121827958388,OnTrack,4758,-340,1620
65,2021-10-10 13:01:39.425,0 days 02:00:39.412000,,4.569722222222225,0 days 00:00:07.078000,7920,128,4,5,False,1,pos,454.82266003717757,0.0858518447901189,OnTrack,4777,-294,1617
66,2021-10-10 13:01:39.524,0 days 02:00:39.511000,,4.569722222222225,0 days 00:00:07.177000,7744,127,4,10,False,1,car,458.3061111111112,0.08650937733458111,OnTrack,4787,-259,1614
67,2021-10-10 13:01:39.645,0 days 02:00:39.632000,,4.569722222222225,0 days 00:00:07.298000,7815,126,4,19,False,1,pos,462.5575231741551,0.08731186938399979,OnTrack,4797,-216,1613
68,2021-10-10 13:01:39.764,0 days 02:00:39.751000,,4.569722222222225,0 days 00:00:07.417000,7886,126,4,28,False,1,car,466.7061111111112,0.08809495246001144,OnTrack,4803,-171,1612
69,2021-10-10 13:01:39.865,0 days 02:00:39.852000,,4.569722222222225,0 days 00:00:07.518000,7894,125,4,37,False,1,pos,470.1819676944948,0.08875105147646098,OnTrack,4807,-134,1611
70,2021-10-10 13:01:40.004,0 days 02:00:39.991000,,4.569722222222225,0 days 00:00:07.657000,7903,124,4,46,False,1,car,474.9727777777779,0.08965535972630793,OnTrack,4808,-82,1605
71,2021-10-10 13:01:40.085,0 days 02:00:40.072000,,4.569722222222225,0 days 00:00:07.738000,8054,126,4,47,False,1,pos,477.82009364853855,0.09019281606189378,OnTrack,4809,-52,1602
72,2021-10-10 13:01:40.244,0 days 02:00:40.231000,,4.569722222222225,0 days 00:00:07.897000,8205,128,4,48,False,1,car,483.5061111111112,0.09126610271087206,OnTrack,4807,6,1595
73,2021-10-10 13:01:40.305,0 days 02:00:40.292000,,4.569722222222225,0 days 00:00:07.958000,8296,129,4,51,False,1,pos,485.7083809274926,0.09168180083472209,OnTrack,4806,29,1594
74,2021-10-10 13:01:40.484,0 days 02:00:40.471000,,4.569722222222225,0 days 00:00:08.137000,8387,131,4,55,False,1,car,492.23944444444453,0.09291459748413691,OnTrack,4799,96,1589
75,2021-10-10 13:01:40.525,0 days 02:00:40.512000,,4.569722222222225,0 days 00:00:08.178000,8594,133,4,59,False,1,pos,493.7516409167679,0.09320003809262256,OnTrack,4798,112,1589
76,2021-10-10 13:01:40.724,0 days 02:00:40.711000,,4.569722222222225,0 days 00:00:08.377000,8801,135,4,64,False,1,car,501.23944444444453,0.0946134279756694,OnTrack,4786,187,1585
77,2021-10-10 13:01:40.745,0 days 02:00:40.732000,,4.569722222222225,0 days 00:00:08.398000,9235,139,4,67,False,1,pos,502.0547344092045,0.09476732124806661,OnTrack,4785,196,1585
78,2021-10-10 13:01:40.963,0 days 02:00:40.950000,,4.569722222222225,0 days 00:00:08.616000,9670,144,4,70,False,1,car,510.7994444444445,0.09641796347556389,OnTrack,4768,282,1583
79,2021-10-10 13:01:40.964,0 days 02:00:40.951000,,4.569722222222225,0 days 00:00:08.617000,9609,146,4,73,False,1,pos,510.84046978827575,0.09642570737612233,OnTrack,4768,283,1583
80,2021-10-10 13:01:41.184,0 days 02:00:41.171000,,4.569722222222225,0 days 00:00:08.837000,9548,148,4,76,False,1,pos,520.0047758475379,0.09815555210581241,OnTrack,4748,373,1581
81,2021-10-10 13:01:41.203,0 days 02:00:41.190000,,4.569722222222225,0 days 00:00:08.856000,9488,150,4,80,False,1,car,520.7994444444445,0.09830555291059999,OnTrack,4746,380,1580
82,2021-10-10 13:01:41.404,0 days 02:00:41.391000,,4.569722222222225,0 days 00:00:09.057000,9905,151,4,82,False,1,pos,529.2736885665165,0.09990514227807397,OnTrack,4725,465,1577
83,2021-10-10 13:01:41.443,0 days 02:00:41.430000,,4.569722222222225,0 days 00:00:09.096000,10322,153,4,85,False,1,car,530.9994444444445,0.1002308941343368,OnTrack,4720,481,1576
84,2021-10-10 13:01:41.624,0 days 02:00:41.611000,,4.569722222222225,0 days 00:00:09.277000,10617,161,4,92,False,1,pos,539.4763357351197,0.1018309831785596,OnTrack,4701,563,1572
85,2021-10-10 13:01:41.683,0 days 02:00:41.670000,,4.569722222222225,0 days 00:00:09.336000,10913,170,4,100,False,1,car,542.3327777777779,0.10237016216071106,OnTrack,4694,590,1571
