,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2,2022-03-20 15:31:56.402,0 days 01:30:56.385000,,1.1022222222223945,0 days 00:00:00,11194,278,7,100,False,0,interpolation,0.0572738228356231,1.0665033087071257e-05,OnTrack,-379,1280,-158
3,2022-03-20 15:31:56.513,0 days 01:30:56.496000,,1.1022222222223945,0 days 00:00:00.111000,11210,279,7,100,False,0,car,8.674166666666665,0.0016152278636660166,OnTrack,-376,1366,-158
4,2022-03-20 15:31:56.681,0 days 01:30:56.664000,,1.1022222222223945,0 days 00:00:00.279000,11246,280,7,100,False,0,pos,21.76303390376523,0.0040525228658971815,OnTrack,-370,1497,-159
5,2022-03-20 15:31:56.833,0 days 01:30:56.816000,,1.1022222222223945,0 days 00:00:00.431000,11283,281,7,100,False,0,car,33.651944444444446,0.00626637237004986,OnTrack,-363,1615,-159
6,2022-03-20 15:31:56.881,0 days 01:30:56.864000,,1.1022222222223945,0 days 00:00:00.479000,11308,281,7,100,False,0,pos,37.41512749107305,0.006967119582614766,OnTrack,-362,1653,-159
7,2022-03-20 15:31:57.141,0 days 01:30:57.124000,,1.1022222222223945,0 days 00:00:00.739000,11333,282,7,100,False,0,pos,57.86206809006591,0.010774571001450451,OnTrack,-353,1856,-159
8,2022-03-20 15:31:57.153,0 days 01:30:57.136000,,1.1022222222223945,0 days 00:00:00.751000,11359,283,7,100,False,0,car,58.8075,0.010950621107795865,OnTrack,-352,1864,-159
9,2022-03-20 15:31:57.353,0 days 01:30:57.336000,,1.1022222222223945,0 days 00:00:00.951000,11411,284,7,100,False,0,car,74.58527777777778,0.013888621641187794,OnTrack,-346,2011,-159
10,2022-03-20 15:31:57.401,0 days 01:30:57.384000,,1.1022222222223945,0 days 00:00:00.999000,11422,284,7,100,False,0,pos,78.37884703495692,0.014595027109564302,OnTrack,-345,2060,-159
11,2022-03-20 15:31:57.581,0 days 01:30:57.564000,,1.1022222222223945,0 days 00:00:01.179000,11434,284,7,100,False,0,pos,92.6330563554397,0.017249321977732806,OnTrack,-336,2281,-158
