,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2,2021-09-05 14:14:35.992,0 days 02:13:35.983000,,318.675,0 days 00:00:00,11641,287,7,99,False,0,interpolation,0.1135031558934334,2.675243978062056e-05,OnTrack,469,3684,537
3,2021-09-05 14:14:35.996,0 days 02:13:35.987000,,318.675,0 days 00:00:00.004000,11654,288,7,99,False,0,pos,0.4344631063588009,0.00010240198167421654,OnTrack,471,3687,537
4,2021-09-05 14:14:36.031,0 days 02:13:36.022000,,318.675,0 days 00:00:00.039000,11680,289,7,99,False,0,car,3.2424999999999997,0.0007642499920451998,OnTrack,481,3712,536
5,2021-09-05 14:14:36.216,0 days 02:13:36.207000,,318.675,0 days 00:00:00.224000,11705,289,7,99,False,0,pos,18.083185932795065,0.004262166447275405,OnTrack,538,3850,537
6,2021-09-05 14:14:36.272,0 days 02:13:36.263000,10,318.675,0 days 00:00:00.280000,11730,289,7,99,False,0,car,22.589444444444446,0.005324281491741605,OnTrack,555,3891,537
7,2021-09-05 14:14:36.436,0 days 02:13:36.427000,10,313.30833333333334,0 days 00:00:00.444000,11380,290,7,99,False,0,pos,35.841761620322295,0.008447822986343029,OnTrack,606,4014,537
8,2021-09-05 14:14:36.512,0 days 02:13:36.503000,10,307.94166666666666,0 days 00:00:00.520000,11030,291,8,99,False,0,car,41.989444444444445,0.009896818067123834,OnTrack,629,4070,536
9,2021-09-05 14:14:36.656,0 days 02:13:36.647000,10,302.3416666666667,0 days 00:00:00.664000,10788,291,8,99,False,0,pos,53.62570228054241,0.012639457992697856,OnTrack,673,4178,537
10,2021-09-05 14:14:36.752,0 days 02:13:36.743000,10,296.7416666666667,0 days 00:00:00.760000,10547,291,8,100,False,0,car,61.38944444444444,0.014469354642506062,OnTrack,702,4249,537
11,2021-09-05 14:14:36.876,0 days 02:13:36.867000,10,291.0416666666667,0 days 00:00:00.884000,10522,291,8,99,False,0,pos,71.43804497191032,0.01683778729421961,OnTrack,740,4343,537
12,2021-09-05 14:14:36.992,0 days 02:13:36.983000,10,285.3416666666667,0 days 00:00:01,10498,292,8,99,False,0,car,80.8561111111111,0.019057604401996133,OnTrack,775,4429,536
13,2021-09-05 14:14:37.096,0 days 02:13:37.087000,10,279.375,0 days 00:00:01.104000,10518,292,8,99,False,0,pos,89.3121084583137,0.021050664048976493,OnTrack,808,4508,537
14,2021-09-05 14:14:37.232,0 days 02:13:37.223000,10,273.4083333333333,0 days 00:00:01.240000,10539,293,8,100,False,0,car,100.38944444444444,0.023661567345594048,OnTrack,850,4610,537
