,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2,2021-09-12 13:12:18.163,0 days 01:11:16.554000,,317.79583333333335,0 days 00:00:00,11032,306,8,99,False,0,interpolation,0.003561930618657172,6.185876506681169e-07,OnTrack,-1390,-881,1870
3,2021-09-12 13:12:18.251,0 days 01:11:16.642000,,317.79583333333335,0 days 00:00:00.088000,11036,306,8,99,False,0,pos,7.501993896441068,0.0013028442371719427,OnTrack,-1384,-805,1871
4,2021-09-12 13:12:18.375,0 days 01:11:16.766000,,317.79583333333335,0 days 00:00:00.212000,11044,307,8,99,False,0,car,18.086666666666666,0.003141046202063067,OnTrack,-1375,-698,1871
5,2021-09-12 13:12:18.471,0 days 01:11:16.862000,,317.79583333333335,0 days 00:00:00.308000,11088,307,8,99,False,0,pos,26.296270268566694,0.0045667784660249925,OnTrack,-1369,-619,1872
6,2021-09-12 13:12:18.615,0 days 01:11:17.006000,44,317.79583333333335,0 days 00:00:00.452000,11132,308,8,99,False,0,car,38.62,0.006706996184501049,OnTrack,-1358,-503,1872
7,2021-09-12 13:12:18.691,0 days 01:11:17.082000,44,318.5291666666667,0 days 00:00:00.528000,11155,308,8,99,False,0,pos,45.11869403133352,0.007835600950746353,OnTrack,-1353,-440,1873
8,2021-09-12 13:12:18.855,0 days 01:11:17.246000,44,319.2625,0 days 00:00:00.692000,11178,308,8,99,False,0,car,59.153333333333336,0.010272946166939032,OnTrack,-1340,-293,1873
9,2021-09-12 13:12:18.911,0 days 01:11:17.302000,44,319.9291666666667,0 days 00:00:00.748000,11189,309,8,99,False,0,pos,63.96147269534738,0.01110795839779293,OnTrack,-1336,-244,1874
10,2021-09-12 13:12:19.095,0 days 01:11:17.486000,44,320.59583333333336,0 days 00:00:00.932000,11201,310,8,99,False,0,car,79.82000000000001,0.013862051668743497,OnTrack,-1321,-84,1873
11,2021-09-12 13:12:19.130,0 days 01:11:17.521000,44,321.08842592592595,0 days 00:00:00.967000,11223,310,8,99,False,0,pos,82.84688997298977,0.01438772073916677,OnTrack,-1319,-55,1874
12,2021-09-12 13:12:19.350,0 days 01:11:17.741000,44,321.5810185185186,0 days 00:00:01.187000,11246,311,8,99,False,0,pos,101.92107777219248,0.017700266176549184,OnTrack,-1302,133,1875
13,2021-09-12 13:12:19.375,0 days 01:11:17.766000,44,322.0736111111112,0 days 00:00:01.212000,11269,312,8,99,False,0,car,104.08666666666667,0.01807635619344293,OnTrack,-1300,154,1875
14,2021-09-12 13:12:19.570,0 days 01:11:17.961000,44,322.67361111111114,0 days 00:00:01.407000,11299,312,8,99,False,0,pos,120.96892770737345,0.02100823761202841,OnTrack,-1286,323,1876
15,2021-09-12 13:12:19.615,0 days 01:11:18.006000,44,323.2736111111111,0 days 00:00:01.452000,11330,312,8,99,False,0,car,124.88666666666668,0.021688617214613876,OnTrack,-1282,361,1876
16,2021-09-12 13:12:19.790,0 days 01:11:18.181000,44,323.8569444444444,0 days 00:00:01.627000,11355,314,8,99,False,0,pos,140.24133981500404,0.02435520795050615,OnTrack,-1269,514,1877
17,2021-09-12 13:12:19.895,0 days 01:11:18.286000,44,324.44027777777774,0 days 00:00:01.732000,11380,316,8,99,False,0,car,149.46444444444447,0.025956951284501765,OnTrack,-1261,605,1877
18,2021-09-12 13:12:20.010,0 days 01:11:18.401000,44,324.9736111111111,0 days 00:00:01.847000,11384,315,8,99,False,0,pos,159.52595705174753,0.027704297909760457,OnTrack,-1253,706,1878
19,2021-09-12 13:12:20.135,0 days 01:11:18.526000,44,325.50694444444446,0 days 00:00:01.972000,11389,315,8,99,False,0,car,170.46444444444447,0.029603945584722426,OnTrack,-1243,815,1878
20,2021-09-12 13:12:20.230,0 days 01:11:18.621000,44,326.00694444444446,0 days 00:00:02.067000,11417,316,8,99,False,0,pos,178.816334922147,0.031054388297496162,OnTrack,-1236,898,1879
21,2021-09-12 13:12:20.375,0 days 01:11:18.766000,44,326.50694444444446,0 days 00:00:02.212000,11446,317,8,99,False,0,car,191.5977777777778,0.03327409540430957,OnTrack,-1224,1024,1879
22,2021-09-12 13:12:20.450,0 days 01:11:18.841000,44,327.00694444444446,0 days 00:00:02.287000,11445,317,8,99,False,0,pos,198.2050147146161,0.03442155042568371,OnTrack,-1219,1090,1880
23,2021-09-12 13:12:20.615,0 days 01:11:19.006000,44,327.50694444444446,0 days 00:00:02.452000,11445,317,8,99,False,0,car,212.73111111111112,0.036944245223896714,OnTrack,-1207,1234,1880
24,2021-09-12 13:12:20.670,0 days 01:11:19.061000,44,328.00694444444446,0 days 00:00:02.507000,11454,317,8,99,False,0,pos,217.570606413541,0.03778470292789225,OnTrack,-1203,1283,1881
25,2021-09-12 13:12:20.855,0 days 01:11:19.246000,44,328.50694444444446,0 days 00:00:02.692000,11463,317,8,99,False,0,car,233.86444444444447,0.04061439504348386,OnTrack,-1188,1444,1881
26,2021-09-12 13:12:20.890,0 days 01:11:19.281000,44,328.9402777777778,0 days 00:00:02.727000,11480,318,8,99,False,0,pos,236.95729776885713,0.041151519731367256,OnTrack,-1186,1476,1882
27,2021-09-12 13:12:21.095,0 days 01:11:19.486000,44,329.37361111111113,0 days 00:00:02.932000,11497,319,8,99,False,0,car,255.13111111111115,0.04430770038243749,OnTrack,-1170,1657,1883
28,2021-09-12 13:12:21.110,0 days 01:11:19.501000,44,329.6625,0 days 00:00:02.947000,11519,319,8,99,False,0,pos,256.4628376368677,0.044538976527622565,OnTrack,-1169,1670,1884
29,2021-09-12 13:12:21.330,0 days 01:11:19.721000,44,329.95138888888897,0 days 00:00:03.167000,11541,319,8,99,False,0,pos,276.01927623824633,0.04793527272342463,OnTrack,-1154,1847,1884
30,2021-09-12 13:12:21.335,0 days 01:11:19.726000,44,330.24027777777786,0 days 00:00:03.172000,11564,320,8,99,False,0,car,276.46444444444444,0.048012583481074345,OnTrack,-1153,1851,1884
