,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2,2021-09-12 13:35:28.272,0 days 01:34:26.663000,,380.37777777777785,0 days 00:00:00,11037,305,8,99,False,0,interpolation,0.1731303694632686,3.0084637422350293e-05,OnTrack,-1389,-878,1870
3,2021-09-12 13:35:28.299,0 days 01:34:26.690000,,380.37777777777785,0 days 00:00:00.027000,11052,306,8,99,False,0,car,2.4725,0.0004296430849039608,OnTrack,-1388,-855,1870
4,2021-09-12 13:35:28.430,0 days 01:34:26.821000,,380.37777777777785,0 days 00:00:00.158000,11066,306,8,99,False,0,pos,13.643100250616076,0.0023707436519024025,OnTrack,-1379,-744,1871
5,2021-09-12 13:35:28.539,0 days 01:34:26.930000,44,380.37777777777785,0 days 00:00:00.267000,11081,307,8,99,False,0,car,22.939166666666665,0.003986108930957644,OnTrack,-1371,-651,1871
6,2021-09-12 13:35:28.650,0 days 01:34:27.041000,44,381.30722222222226,0 days 00:00:00.378000,11125,307,8,99,False,0,pos,32.39311960516385,0.005628909944115497,OnTrack,-1363,-557,1872
7,2021-09-12 13:35:28.778,0 days 01:34:27.169000,44,382.2366666666667,0 days 00:00:00.506000,11170,307,8,99,False,0,car,43.32055555555555,0.007527756169319435,OnTrack,-1353,-447,1872
8,2021-09-12 13:35:28.870,0 days 01:34:27.261000,44,383.10333333333335,0 days 00:00:00.598000,11185,308,8,99,False,0,pos,51.222748765147074,0.008900909927894171,OnTrack,-1347,-369,1873
9,2021-09-12 13:35:29.018,0 days 01:34:27.409000,44,383.9700000000001,0 days 00:00:00.746000,11200,310,8,99,False,0,car,63.987222222222215,0.011118975753282438,OnTrack,-1335,-241,1873
10,2021-09-12 13:35:29.090,0 days 01:34:27.481000,44,384.7700000000001,0 days 00:00:00.818000,11211,310,8,99,False,0,pos,70.20001436911642,0.012198564503073633,OnTrack,-1330,-180,1874
11,2021-09-12 13:35:29.258,0 days 01:34:27.649000,44,385.5700000000001,0 days 00:00:00.986000,11223,311,8,99,False,0,car,84.72055555555556,0.01472177991654855,OnTrack,-1317,-36,1874
12,2021-09-12 13:35:29.310,0 days 01:34:27.701000,44,386.30333333333346,0 days 00:00:01.038000,11253,312,8,99,False,0,pos,89.23036788228603,0.015505444094665592,OnTrack,-1313,8,1875
13,2021-09-12 13:35:29.498,0 days 01:34:27.889000,44,387.0366666666668,0 days 00:00:01.226000,11283,313,8,99,False,0,car,105.58722222222222,0.01834775323842087,OnTrack,-1298,171,1875
14,2021-09-12 13:35:29.530,0 days 01:34:27.921000,44,387.7366666666668,0 days 00:00:01.258000,11300,313,8,99,False,0,pos,108.3762281252614,0.018832395139329713,OnTrack,-1296,199,1876
15,2021-09-12 13:35:29.738,0 days 01:34:28.129000,44,388.4366666666667,0 days 00:00:01.466000,11318,314,8,99,False,0,car,126.52055555555557,0.0219853111395963,OnTrack,-1280,379,1876
16,2021-09-12 13:35:29.750,0 days 01:34:28.141000,44,388.9033333333334,0 days 00:00:01.478000,11333,314,8,99,False,0,pos,127.56680332448894,0.0221671162433449,OnTrack,-1280,390,1877
17,2021-09-12 13:35:29.970,0 days 01:34:28.361000,44,389.37000000000006,0 days 00:00:01.698000,11348,314,8,99,False,0,pos,146.75399182705078,0.025501248845518604,OnTrack,-1263,581,1878
18,2021-09-12 13:35:29.978,0 days 01:34:28.369000,44,389.83666666666676,0 days 00:00:01.706000,11363,314,8,99,False,0,car,147.4538888888889,0.02562286904077173,OnTrack,-1262,587,1878
19,2021-09-12 13:35:30.190,0 days 01:34:28.581000,44,390.4366666666667,0 days 00:00:01.918000,11382,315,8,99,False,0,pos,166.06167361084437,0.028856319407271114,OnTrack,-1246,773,1879
20,2021-09-12 13:35:30.218,0 days 01:34:28.609000,44,391.03666666666675,0 days 00:00:01.946000,11401,316,8,99,False,0,car,168.52055555555557,0.02928359610055337,OnTrack,-1243,797,1879
21,2021-09-12 13:35:30.410,0 days 01:34:28.801000,44,391.67000000000013,0 days 00:00:02.138000,11407,316,8,99,False,0,pos,185.3705929631933,0.03221160501968972,OnTrack,-1230,965,1880
22,2021-09-12 13:35:30.458,0 days 01:34:28.849000,44,392.3033333333335,0 days 00:00:02.186000,11413,316,8,99,False,0,car,189.5872222222222,0.03294432316033501,OnTrack,-1226,1007,1880
23,2021-09-12 13:35:30.630,0 days 01:34:29.021000,44,392.90333333333353,0 days 00:00:02.358000,11428,316,8,99,False,0,pos,204.7236568207657,0.035574561564931675,OnTrack,-1213,1159,1881
