,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2,2021-09-12 13:29:39.965,0 days 01:28:38.356000,,286.50305555555553,0 days 00:00:00,11068,307,8,99,False,0,interpolation,0.046243662164012767,8.031459451560488e-06,OnTrack,-1391,-876,1871
3,2021-09-12 13:29:40.130,0 days 01:28:38.521000,,286.50305555555553,0 days 00:00:00.165000,11078,308,8,99,False,0,pos,14.216796647985356,0.0024691302649088778,OnTrack,-1378,-736,1871
4,2021-09-12 13:29:40.138,0 days 01:28:38.529000,,286.50305555555553,0 days 00:00:00.173000,11098,309,8,99,False,0,car,14.905000000000001,0.0025886553426704632,OnTrack,-1377,-729,1871
5,2021-09-12 13:29:40.350,0 days 01:28:38.741000,,286.50305555555553,0 days 00:00:00.385000,11143,309,8,99,False,0,pos,33.164149356105085,0.005759849206025,OnTrack,-1362,-548,1872
6,2021-09-12 13:29:40.378,0 days 01:28:38.769000,44,286.50305555555553,0 days 00:00:00.413000,11189,310,8,99,False,0,car,35.57166666666667,0.006177979534676921,OnTrack,-1359,-523,1872
7,2021-09-12 13:29:40.570,0 days 01:28:38.961000,44,287.2030555555555,0 days 00:00:00.605000,11195,309,8,99,False,0,pos,52.04527528932811,0.009039066081078446,OnTrack,-1346,-359,1873
8,2021-09-12 13:29:40.618,0 days 01:28:39.009000,44,287.9030555555555,0 days 00:00:00.653000,11201,309,8,99,False,0,car,56.17166666666667,0.009755725261547872,OnTrack,-1342,-317,1873
9,2021-09-12 13:29:40.790,0 days 01:28:39.181000,44,288.53374999999994,0 days 00:00:00.825000,11235,310,8,99,False,0,pos,71.01526364596877,0.012333716313202858,OnTrack,-1329,-170,1874
10,2021-09-12 13:29:40.857,0 days 01:28:39.248000,44,289.16444444444437,0 days 00:00:00.892000,11270,311,8,99,False,0,car,76.81861111111111,0.013341624157618408,OnTrack,-1323,-112,1874
11,2021-09-12 13:29:41.010,0 days 01:28:39.401000,44,289.6977777777777,0 days 00:00:01.045000,11271,312,8,99,False,0,pos,90.11117289405722,0.015650236105099163,OnTrack,-1312,19,1875
12,2021-09-12 13:29:41.097,0 days 01:28:39.488000,44,290.23111111111103,0 days 00:00:01.132000,11273,313,8,99,False,0,car,97.68527777777778,0.01696568374503138,OnTrack,-1305,93,1875
13,2021-09-12 13:29:41.230,0 days 01:28:39.621000,44,290.7311111111111,0 days 00:00:01.265000,11303,313,8,99,False,0,pos,109.27709627696564,0.018978915740280555,OnTrack,-1295,209,1876
