,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2,2022-03-20 15:28:21.222,0 days 01:27:21.205000,,,0 days 00:00:00,6959,79,2,100,False,0,interpolation,0.05278062222222285,9.799296469060353e-06,OnTrack,-234,1115,-158
3,2022-03-20 15:28:21.232,0 days 01:27:21.215000,,,0 days 00:00:00.010000,6965,80,2,100,False,0,car,0.27500000000000036,5.1056740438671334e-05,OnTrack,-234,1118,-159
4,2022-03-20 15:28:21.341,0 days 01:27:21.324000,,,0 days 00:00:00.119000,6967,80,2,100,False,0,pos,2.6972207999999998,0.0005007683719686737,OnTrack,-233,1143,-159
5,2022-03-20 15:28:21.512,0 days 01:27:21.495000,,,0 days 00:00:00.290000,6969,80,2,100,False,0,car,6.497222222222223,0.0012062799584449707,OnTrack,-231,1175,-159
6,2022-03-20 15:28:21.721,0 days 01:27:21.704000,,,0 days 00:00:00.499000,6952,80,2,100,False,0,pos,11.141665244444447,0.0020685713106915085,OnTrack,-230,1214,-159
7,2022-03-20 15:28:21.752,0 days 01:27:21.735000,,,0 days 00:00:00.530000,6936,80,2,100,False,0,car,11.830555555555556,0.002196471288164656,OnTrack,-229,1220,-159
8,2022-03-20 15:28:21.941,0 days 01:27:21.924000,,,0 days 00:00:00.719000,6993,80,2,100,False,0,pos,16.03055413333334,0.002976246696267887,OnTrack,-228,1262,-159
9,2022-03-20 15:28:21.952,0 days 01:27:21.935000,,,0 days 00:00:00.730000,7050,80,2,100,False,0,car,16.275000000000002,0.0030216307295977273,OnTrack,-227,1264,-158
10,2022-03-20 15:28:22.101,0 days 01:27:22.084000,,,0 days 00:00:00.879000,7013,80,2,100,False,0,pos,19.58610968888888,0.0036363742494143416,OnTrack,-226,1298,-159
11,2022-03-20 15:28:22.112,0 days 01:27:22.095000,,,0 days 00:00:00.890000,6977,80,2,100,False,0,car,19.830555555555556,0.003681758282744184,OnTrack,-225,1300,-159
12,2022-03-20 15:28:22.312,0 days 01:27:22.295000,,,0 days 00:00:01.090000,6954,80,2,100,False,0,car,24.275000000000002,0.0045069177241772555,OnTrack,-223,1343,-159
13,2022-03-20 15:28:22.380,0 days 01:27:22.363000,,,0 days 00:00:01.158000,6949,80,2,100,False,0,pos,25.78611111111022,0.004787471934264334,OnTrack,-223,1360,-159
14,2022-03-20 15:28:22.592,0 days 01:27:22.575000,,,0 days 00:00:01.370000,6945,80,2,100,False,0,car,30.497222222222224,0.005662140942183555,OnTrack,-220,1417,-159
15,2022-03-20 15:28:22.640,0 days 01:27:22.623000,,,0 days 00:00:01.418000,6934,80,2,100,False,0,pos,31.563888888892595,0.00586017920812818,OnTrack,-220,1431,-159
16,2022-03-20 15:28:22.912,0 days 01:27:22.895000,,,0 days 00:00:01.690000,6923,80,2,100,False,0,car,37.608333333333334,0.006982396048476468,OnTrack,-216,1500,-158
17,2022-03-20 15:28:23.060,0 days 01:27:23.043000,,,0 days 00:00:01.838000,6917,80,2,100,False,0,pos,40.89722222212704,0.007593014035119268,OnTrack,-215,1538,-159
18,2022-03-20 15:28:23.232,0 days 01:27:23.215000,,,0 days 00:00:02.010000,6912,80,2,100,False,0,car,44.71944444444445,0.008302651154769383,OnTrack,-213,1581,-159
