,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2,2022-03-20 15:11:47.283,0 days 01:10:47.266000,,,0 days 00:00:00,11189,277,7,100,False,0,interpolation,0.06884068621111061,1.2835427380034975e-05,OnTrack,-380,1274,-159
3,2022-03-20 15:11:47.541,0 days 01:10:47.524000,,,0 days 00:00:00.258000,11205,278,7,100,False,0,pos,20.140594648616183,0.003755237697809465,OnTrack,-367,1565,-158
4,2022-03-20 15:11:47.549,0 days 01:10:47.532000,,,0 days 00:00:00.266000,11237,280,7,100,False,0,car,20.763888888888886,0.003871451646242233,OnTrack,-366,1571,-157
5,2022-03-20 15:11:47.869,0 days 01:10:47.852000,,,0 days 00:00:00.586000,11298,281,7,100,False,0,car,45.74166666666667,0.008528587860691755,OnTrack,-358,1748,-158
6,2022-03-20 15:11:47.961,0 days 01:10:47.944000,,,0 days 00:00:00.678000,11322,281,7,100,False,0,pos,52.94016507111951,0.009870756403758079,OnTrack,-356,1799,-159
7,2022-03-20 15:11:48.149,0 days 01:10:48.132000,,,0 days 00:00:00.866000,11347,282,7,100,False,0,car,67.675,0.012618083807009971,OnTrack,-349,1941,-159
8,2022-03-20 15:11:48.161,0 days 01:10:48.144000,,,0 days 00:00:00.878000,11378,282,7,100,False,0,pos,68.61667854599312,0.012793660885881117,OnTrack,-349,1955,-159
9,2022-03-20 15:11:48.341,0 days 01:10:48.324000,,,0 days 00:00:01.058000,11409,282,7,100,False,0,pos,82.7588812201875,0.015430491304184852,OnTrack,-339,2206,-159
10,2022-03-20 15:11:48.429,0 days 01:10:48.412000,,,0 days 00:00:01.146000,11440,283,7,100,False,0,car,89.6861111111111,0.016722081512003075,OnTrack,-336,2277,-159
11,2022-03-20 15:11:48.589,0 days 01:10:48.572000,,,0 days 00:00:01.306000,11449,284,7,100,False,0,car,102.30833333333332,0.019075509776956216,OnTrack,-335,2317,-159
12,2022-03-20 15:11:48.661,0 days 01:10:48.644000,,,0 days 00:00:01.378000,11475,284,7,100,False,0,pos,108.00559180392854,0.020137770358443736,OnTrack,-334,2348,-159
13,2022-03-20 15:11:48.941,0 days 01:10:48.924000,,,0 days 00:00:01.658000,11501,285,7,100,False,0,pos,130.25684155990595,0.02428654219784725,OnTrack,-324,2570,-158
14,2022-03-20 15:11:49.029,0 days 01:10:49.012000,,,0 days 00:00:01.746000,11528,286,7,100,False,0,car,137.26388888888889,0.025593014461412707,OnTrack,-320,2642,-157
15,2022-03-20 15:11:49.241,0 days 01:10:49.224000,,,0 days 00:00:01.958000,11559,286,7,100,False,0,pos,154.1622657789077,0.02874373682270858,OnTrack,-313,2808,-158
16,2022-03-20 15:11:49.269,0 days 01:10:49.252000,,,0 days 00:00:01.986000,11590,287,7,100,False,0,car,156.3972222222222,0.02916044709543498,OnTrack,-311,2830,-158
17,2022-03-20 15:11:49.441,0 days 01:10:49.424000,,,0 days 00:00:02.158000,11604,287,7,100,False,0,pos,170.14508964262646,0.0317237532391856,OnTrack,-305,2968,-159
18,2022-03-20 15:11:49.589,0 days 01:10:49.572000,,,0 days 00:00:02.306000,11618,288,7,100,False,0,car,181.9972222222222,0.0339335973792836,OnTrack,-299,3082,-159
19,2022-03-20 15:11:49.640,0 days 01:10:49.623000,,,0 days 00:00:02.357000,11624,288,7,100,False,0,pos,186.0856107844669,0.03469588226312585,OnTrack,-298,3128,-159
20,2022-03-20 15:11:49.869,0 days 01:10:49.852000,,,0 days 00:00:02.586000,11630,289,7,100,False,0,car,204.475,0.038124605636326026,OnTrack,-287,3374,-158
