,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2,2021-10-24 19:33:02.955,0 days 01:32:01.206000,,647.1847222222223,0 days 00:00:00,11490,211,5,99,False,0,interpolation,0.07001980737600749,1.284388141305422e-05,OnTrack,-1379,-354,1301
3,2021-10-24 19:33:03.013,0 days 01:32:01.264000,,647.1847222222223,0 days 00:00:00.058000,11420,213,5,99,False,0,pos,3.5543485699155335,0.0006519816783771555,OnTrack,-1353,-375,1302
4,2021-10-24 19:33:03.098,0 days 01:32:01.349000,,647.1847222222223,0 days 00:00:00.143000,11281,216,5,99,False,0,car,8.741666666666667,0.001603502412055892,OnTrack,-1312,-406,1302
5,2021-10-24 19:33:03.233,0 days 01:32:01.484000,,647.1847222222223,0 days 00:00:00.278000,10741,221,5,99,False,0,pos,17.17569231122025,0.0031505735805267684,OnTrack,-1247,-457,1303
6,2021-10-24 19:33:03.338,0 days 01:32:01.589000,11,647.1847222222223,0 days 00:00:00.383000,10201,226,6,99,False,0,car,23.808333333333334,0.004367212956381013,OnTrack,-1195,-496,1302
7,2021-10-24 19:33:03.453,0 days 01:32:01.704000,11,642.6847222222223,0 days 00:00:00.498000,10484,227,6,99,False,0,pos,31.070166409334604,0.005699266361908025,OnTrack,-1138,-541,1302
8,2021-10-24 19:33:03.578,0 days 01:32:01.829000,11,638.1847222222223,0 days 00:00:00.623000,10767,228,6,99,False,0,car,39.00833333333333,0.00715538111614264,OnTrack,-1074,-589,1301
9,2021-10-24 19:33:03.672,0 days 01:32:01.923000,11,633.7847222222223,0 days 00:00:00.717000,10864,230,6,99,False,0,pos,45.04414193720923,0.00826254225875725,OnTrack,-1026,-626,1302
10,2021-10-24 19:33:03.818,0 days 01:32:02.069000,11,629.3847222222223,0 days 00:00:00.863000,10962,233,6,99,False,0,car,54.54166666666667,0.010004693314495532,OnTrack,-950,-683,1302
11,2021-10-24 19:33:03.892,0 days 01:32:02.143000,11,625.0180555555556,0 days 00:00:00.937000,11072,236,6,99,False,0,pos,59.41884966520051,0.010899325310932555,OnTrack,-912,-713,1302
12,2021-10-24 19:33:04.058,0 days 01:32:02.309000,11,620.651388888889,0 days 00:00:01.103000,11182,239,6,99,False,0,car,70.475,0.012927378359157938,OnTrack,-825,-780,1301
13,2021-10-24 19:33:04.112,0 days 01:32:02.363000,11,616.4180555555556,0 days 00:00:01.157000,11271,240,6,99,False,0,pos,74.08679222504503,0.013589897048733278,OnTrack,-797,-802,1302
14,2021-10-24 19:33:04.298,0 days 01:32:02.549000,11,612.1847222222223,0 days 00:00:01.343000,11361,242,6,99,False,0,car,86.60833333333335,0.01588674982697511,OnTrack,-697,-878,1302
15,2021-10-24 19:33:04.332,0 days 01:32:02.583000,11,608.1681944444445,0 days 00:00:01.377000,11425,244,6,99,False,0,pos,88.92000270112037,0.016310784230077743,OnTrack,-679,-892,1302
16,2021-10-24 19:33:04.537,0 days 01:32:02.788000,11,604.1516666666668,0 days 00:00:01.582000,11489,247,6,99,False,0,car,103.00638888888889,0.018894679852106834,OnTrack,-567,-976,1301
17,2021-10-24 19:33:04.552,0 days 01:32:02.803000,11,601.573888888889,0 days 00:00:01.597000,11555,248,6,99,False,0,pos,104.04558846725058,0.019085302429476956,OnTrack,-559,-983,1302
18,2021-10-24 19:33:04.772,0 days 01:32:03.023000,11,598.9961111111111,0 days 00:00:01.817000,11621,249,6,99,False,0,pos,119.38978988048622,0.02189992175956596,OnTrack,-438,-1076,1302
19,2021-10-24 19:33:04.777,0 days 01:32:03.028000,11,596.4183333333333,0 days 00:00:01.822000,11688,251,6,99,False,0,car,119.73972222222223,0.021964110589388273,OnTrack,-435,-1078,1301
20,2021-10-24 19:33:04.973,0 days 01:32:03.224000,11,592.9183333333333,0 days 00:00:02.018000,11747,252,6,99,False,0,pos,133.4959594122207,0.024487446282235807,OnTrack,-327,-1161,1302
21,2021-10-24 19:33:05.017,0 days 01:32:03.268000,11,589.4183333333333,0 days 00:00:02.062000,11806,253,6,99,False,0,car,136.60638888888892,0.025057998942106224,OnTrack,-302,-1179,1302
22,2021-10-24 19:33:05.193,0 days 01:32:03.444000,11,585.785,0 days 00:00:02.238000,11087,255,6,99,False,0,pos,149.15003364229713,0.02735890623873871,OnTrack,-203,-1256,1305
23,2021-10-24 19:33:05.257,0 days 01:32:03.508000,11,582.1516666666666,0 days 00:00:02.302000,10369,257,7,99,False,0,car,153.73972222222224,0.028200802525697177,OnTrack,-166,-1283,1305
24,2021-10-24 19:33:05.413,0 days 01:32:03.664000,11,579.085,0 days 00:00:02.458000,10464,258,7,99,False,0,pos,164.9764555037065,0.03026198028590561,OnTrack,-78,-1352,1304
25,2021-10-24 19:33:05.497,0 days 01:32:03.748000,11,576.0183333333333,0 days 00:00:02.542000,10560,260,7,99,False,0,car,171.07305555555558,0.03138029253244289,OnTrack,-30,-1388,1303
26,2021-10-24 19:33:05.633,0 days 01:32:03.884000,11,573.2850000000001,0 days 00:00:02.678000,10560,262,7,99,False,0,pos,181.02822281183043,0.033206389925143354,OnTrack,48,-1449,1304
27,2021-10-24 19:33:05.737,0 days 01:32:03.988000,11,570.5516666666667,0 days 00:00:02.782000,10560,264,7,99,False,0,car,188.67305555555558,0.03460869777006162,OnTrack,107,-1495,1303
28,2021-10-24 19:33:05.853,0 days 01:32:04.104000,11,568.085,0 days 00:00:02.898000,10701,264,7,99,False,0,pos,197.20126815187268,0.03617304585037276,OnTrack,175,-1547,1303
29,2021-10-24 19:33:05.977,0 days 01:32:04.228000,11,565.6183333333333,0 days 00:00:03.022000,10842,265,7,99,False,0,car,206.33972222222226,0.0378493318153986,OnTrack,247,-1602,1302
30,2021-10-24 19:33:06.073,0 days 01:32:04.324000,11,563.6920833333334,0 days 00:00:03.118000,10850,266,7,99,False,0,pos,213.44590046186715,0.03915283312496234,OnTrack,304,-1646,1303
